Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions
889000,62,632,0
890000,62,596,0
891000,62,633,0
892000,62,619,0
893000,62,612,0
894000,62,648,0
895000,62,643,0
896000,62,648,0
897000,62,573,0
898000,62,583,0
899000,62,637,0
900000,62,620,0
901000,63,631,0
902000,63,609,0
903000,63,647,0
904000,63,656,0
905000,63,664,0
906000,63,608,0
907000,63,646,0
908000,63,683,0
909000,63,608,0
910000,63,609,0
911000,63,646,0
912000,63,629,0
913000,63,639,0
914000,63,619,0
915000,64,644,0
916000,64,671,0
917000,64,671,0
918000,64,635,0
919000,64,637,0
920000,64,663,0
921000,64,646,0
922000,64,624,0
923000,64,641,0
924000,64,627,0
925000,64,633,0
926000,64,637,0
927000,64,644,0
928000,64,648,0
929000,65,629,0
930000,65,640,0
931000,65,652,0
932000,65,646,0
933000,65,645,0
934000,65,660,0
935000,65,646,0
936000,65,676,0
937000,65,682,0
938000,65,636,0
939000,65,682,0
940000,65,648,0
941000,65,677,0
942000,65,631,0
943000,65,646,0
944000,66,690,0
945000,66,701,0
946000,66,657,0
947000,66,660,1
948000,66,700,0
949000,66,680,0
950000,66,658,0
951000,66,676,0
952000,66,672,0
953000,66,692,0
954000,66,679,0
955000,66,659,0
956000,66,649,0
957000,66,676,0
958000,67,698,0
959000,67,679,0
960000,67,674,0
961000,67,681,0
962000,67,664,1
963000,67,689,0
964000,67,648,0
965000,67,646,0
966000,67,669,0
967000,67,679,0
968000,67,703,0
969000,67,667,0
970000,67,670,0
971000,67,674,0
972000,67,654,0
973000,68,725,0
974000,68,619,0
975000,68,694,0
976000,68,687,0
977000,68,656,0
978000,68,686,0
979000,68,670,0
980000,68,717,0
981000,68,692,0
982000,68,663,0
983000,68,708,0
984000,68,707,0
985000,68,670,0
986000,68,706,0
987000,69,661,0
988000,69,718,0
989000,69,722,0
990000,69,694,0
991000,69,706,0
992000,69,686,0
993000,69,733,0
994000,69,711,0
995000,69,699,0
996000,69,728,0
997000,69,734,0
998000,69,688,0
999000,69,671,0
1000000,69,725,0
1001000,70,720,0
1002000,70,718,0
1003000,70,709,0
1004000,70,692,0
1005000,70,675,0
1006000,70,666,0
1007000,70,741,0
1008000,70,726,0
1009000,70,728,0
1010000,70,696,0
1011000,70,700,0
1012000,70,739,0
1013000,70,712,0
1014000,70,715,0
1015000,70,688,0
1016000,71,732,0
1017000,71,681,0
1018000,71,746,0
1019000,71,754,0
1020000,71,749,0
1021000,71,706,0
1022000,71,702,0
1023000,71,685,0
1024000,71,736,0
1025000,71,746,0
1026000,71,689,0
1027000,71,691,0
1028000,71,741,0
1029000,71,739,0
1030000,72,709,0
1031000,72,720,0
1032000,72,702,0
1033000,72,707,0
1034000,72,718,0
1035000,72,738,0
1036000,72,759,0
1037000,72,710,0
1038000,72,691,0
1039000,72,759,0
1040000,72,725,0
1041000,72,693,0
1042000,72,689,0
1043000,72,737,0
1044000,72,729,0
1045000,73,699,0
1046000,73,744,0
1047000,73,755,0
1048000,73,770,0
1049000,73,727,0
1050000,73,754,0
1051000,73,741,0
1052000,73,740,0
1053000,73,702,0
1054000,73,703,0
1055000,73,730,0
1056000,73,789,0
1057000,73,710,0
1058000,73,735,0
1059000,74,743,0
1060000,74,741,0
1061000,74,649,0
1062000,74,761,0
1063000,74,743,0
1064000,74,750,0
1065000,74,732,0
1066000,74,739,0
1067000,74,771,0
1068000,74,746,0
1069000,74,714,0
1070000,74,774,0
1071000,74,785,0
1072000,74,698,0
1073000,75,748,0
1074000,75,777,0
1075000,75,759,0
1076000,75,766,0
1077000,75,765,0
1078000,75,793,0
1079000,75,735,0
1080000,75,753,0
1081000,75,769,0
1082000,75,765,0
1083000,75,763,0
1084000,75,738,0
1085000,75,736,0
1086000,75,718,0
1087000,75,780,0
1088000,76,748,0
1089000,76,739,0
1090000,76,789,0
1091000,76,729,0
1092000,76,757,0
1093000,76,750,0
1094000,76,787,0
1095000,76,738,0
1096000,76,756,0
1097000,76,750,0
1098000,76,740,0
1099000,76,790,0
1100000,76,769,0
1101000,76,762,0
1102000,77,801,0
1103000,77,804,0
1104000,77,741,0
1105000,77,823,0
1106000,77,734,0
1107000,77,792,0
1108000,77,758,0
1109000,77,768,0
1110000,77,804,0
1111000,77,754,0
1112000,77,769,0
1113000,77,707,0
1114000,77,780,0
1115000,77,761,0
1116000,77,808,0
1117000,78,825,0
1118000,78,803,0
1119000,78,799,0
1120000,78,744,0
1121000,78,810,0
1122000,78,770,0
1123000,78,806,0
1124000,78,814,0
1125000,78,779,0
1126000,78,790,0
1127000,78,770,0
1128000,78,750,0
1129000,78,817,0
1130000,78,728,0
1131000,79,785,0
1132000,79,791,0
1133000,79,776,0
1134000,79,847,0
1135000,79,815,0
1136000,79,801,0
1137000,79,784,0
1138000,79,785,0
1139000,79,770,0
1140000,79,810,0
1141000,79,755,0
1142000,79,765,0
1143000,79,794,0
1144000,79,809,0
1145000,80,775,0
1146000,80,807,0
1147000,80,797,0
1148000,80,764,0
1149000,80,811,0
1150000,80,856,0
1151000,80,808,0
1152000,80,787,0
1153000,80,780,0
1154000,80,826,0
1155000,80,769,0
1156000,80,830,0
1157000,80,791,1
1158000,80,834,0
1159000,80,811,0
1160000,81,841,0
1161000,81,792,0
1162000,81,828,0
1163000,81,778,0
1164000,81,812,0
1165000,81,767,0
1166000,81,812,0
1167000,81,829,0
1168000,81,770,0
1169000,81,845,0
1170000,81,788,0
1171000,81,806,0
1172000,81,821,0
1173000,81,812,0
1174000,82,847,0
1175000,82,825,0
1176000,82,812,0
1177000,82,827,0
1178000,82,827,0
1179000,82,834,0
1180000,82,792,0
1181000,82,821,0
1182000,82,817,0
1183000,82,837,0
1184000,82,814,0
1185000,82,818,0
1186000,82,810,0
1187000,82,805,0
1188000,82,851,0
1189000,83,816,0
1190000,83,823,0
1191000,83,814,0
1192000,83,871,0
1193000,83,844,0
1194000,83,862,0
1195000,83,812,0
1196000,83,809,0
1197000,83,809,0
1198000,83,796,0
1199000,83,814,0
1200000,83,872,0
1201000,83,822,0
1202000,83,816,0
1203000,84,831,0
1204000,84,793,0
1205000,84,835,0
1206000,84,821,0
1207000,84,868,0
1208000,84,832,0
1209000,84,805,0
1210000,84,820,0
1211000,84,812,0
1212000,84,821,0
1213000,84,882,0
1214000,84,876,0
1215000,84,833,0
1216000,84,819,0
1217000,85,850,0
1218000,85,804,0
1219000,85,885,0
1220000,85,897,0
1221000,85,870,0
1222000,85,816,0
1223000,85,849,0
1224000,85,860,0
1225000,85,846,0
1226000,85,857,0
1227000,85,887,0
1228000,85,847,0
1229000,85,818,0
1230000,85,824,0
1231000,85,846,0
1232000,86,833,0
1233000,86,853,0
1234000,86,852,0
1235000,86,859,0
