Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions
1324000,26.75,659,10
1325000,26.51,629,2
1326000,26.83,668,11
1327000,26.78,648,10
1328000,26.89,678,10
1329000,26.96,629,12
1330000,26.78,668,5
1331000,26.86,671,3
1332000,26.78,662,6
1333000,26.81,692,9
1334000,26.85,648,2
1335000,27.09,712,4
1336000,27.07,683,5
1337000,26.81,638,12
1338000,26.91,695,4
1339000,26.97,683,11
1340000,27.15,681,4
1341000,26.83,646,8
1342000,27.08,693,8
1343000,27.11,699,8
1344000,27.29,694,4
1345000,27.06,695,8
1346000,27.08,701,4
1347000,27.13,680,3
1348000,27.21,679,5
1349000,27.11,662,6
1350000,27.31,634,8
1351000,27.33,660,10
1352000,27.44,667,4
1353000,27.3,674,1
1354000,27.29,696,8
1355000,27.33,688,6
1356000,27.52,717,10
1357000,27.29,697,5
1358000,27.39,676,7
1359000,27.41,691,4
1360000,27.34,689,7
1361000,27.5,678,8
1362000,27.57,712,11
1363000,27.53,719,7
1364000,27.66,706,7
1365000,27.4,684,8
1366000,27.54,702,4
1367000,27.55,702,5
1368000,27.63,679,5
1369000,27.47,713,6
1370000,27.69,692,13
1371000,27.52,752,9
1372000,27.73,686,12
1373000,27.81,685,6
1374000,27.86,683,6
1375000,27.77,697,10
1376000,27.78,660,4
1377000,27.99,727,5
1378000,27.65,718,4
1379000,27.95,669,11
1380000,27.78,682,5
1381000,27.96,776,8
1382000,27.86,647,9
1383000,27.74,644,4
1384000,27.77,677,11
1385000,27.93,699,9
1386000,27.88,691,11
1387000,28.01,723,8
1388000,28.1,705,11
1389000,28.03,741,11
1390000,28.24,722,9
1391000,27.87,668,5
1392000,28.18,703,10
1393000,28.21,701,7
1394000,28.02,673,11
1395000,28.39,712,15
1396000,27.95,700,6
1397000,28.13,671,8
1398000,27.98,704,6
1399000,28.05,665,7
1400000,28.33,740,6
1401000,28.2,706,9
1402000,28.19,672,2
1403000,28.38,702,7
1404000,28.2,696,10
1405000,28.37,722,6
1406000,28.29,738,7
1407000,28.45,693,10
1408000,28.35,708,10
1409000,28.43,666,11
1410000,28.42,692,9
1411000,28.38,714,6
1412000,28.53,705,10
1413000,28.44,712,6
1414000,28.59,742,7
1415000,28.57,732,8
1416000,28.69,735,11
1417000,28.58,708,8
1418000,28.66,700,5
1419000,28.48,705,6
1420000,28.76,682,13
1421000,28.68,695,10
1422000,28.93,736,13
1423000,28.74,706,7
1424000,28.76,724,5
1425000,28.65,708,8
1426000,28.83,736,5
1427000,28.58,700,8
1428000,28.8,721,4
1429000,28.82,736,10
1430000,28.98,750,4
1431000,28.93,740,8
1432000,28.94,717,8
1433000,28.99,696,9
1434000,29.06,744,7
1435000,28.92,725,3
1436000,29.11,710,6
1437000,28.92,739,4
1438000,28.98,738,7
1439000,29.04,779,4
1440000,28.95,756,13
1441000,29.05,756,7
1442000,29,687,7
1443000,29.21,741,6
1444000,29.29,727,11
1445000,29.15,724,9
1446000,29.22,719,5
1447000,29.4,759,11
1448000,29.37,721,8
1449000,29.21,755,2
1450000,29.21,730,7
1451000,29.34,731,5
1452000,29.4,734,11
1453000,29.37,712,8
1454000,29.28,729,4
1455000,29.43,766,11
1456000,29.49,738,7
1457000,29.37,752,4
1458000,29.49,743,2
1459000,29.66,726,6
1460000,29.44,752,11
1461000,29.55,736,7
1462000,29.57,758,11
1463000,29.55,766,12
1464000,29.67,756,5
1465000,29.68,758,6
1466000,29.56,747,6
1467000,29.49,752,10
1468000,29.69,748,9
1469000,29.7,727,7
1470000,29.7,777,10
1471000,29.69,746,12
1472000,29.8,747,5
1473000,29.69,775,5
1474000,29.6,744,6
1475000,29.68,747,5
1476000,29.83,727,6
1477000,29.79,787,9
1478000,29.83,747,6
1479000,29.85,737,9
1480000,29.86,700,5
1481000,30.07,751,6
1482000,29.94,720,8
1483000,29.96,732,4
1484000,29.95,756,5
1485000,29.91,757,5
1486000,29.89,766,7
1487000,30.05,741,8
1488000,29.95,759,7
1489000,30.13,708,7
1490000,30.17,789,7
1491000,30.19,754,10
1492000,30.11,781,8
1493000,30.26,758,7
1494000,30.11,746,7
1495000,30.2,722,8
1496000,30.04,747,9
1497000,30.11,669,10
1498000,30.31,727,4
1499000,30.39,758,10
1500000,30.43,744,13
1501000,30.28,733,8
1502000,30.17,745,6
1503000,30.31,770,10
1504000,30.32,721,10
1505000,30.38,757,11
1506000,30.6,777,6
1507000,30.54,762,6
1508000,30.54,782,7
1509000,30.46,724,5
1510000,30.6,717,9
1511000,30.48,778,12
1512000,30.48,748,4
1513000,30.72,734,9
1514000,30.59,779,5
1515000,30.72,758,8
1516000,30.58,786,8
1517000,30.48,767,10
1518000,30.6,765,7
1519000,30.57,733,12
1520000,30.65,743,12
1521000,30.8,769,10
1522000,30.65,745,3
1523000,30.73,822,5
1524000,30.89,792,7
1525000,30.71,760,9
1526000,30.88,783,8
1527000,30.69,746,9
1528000,30.9,809,4
1529000,30.77,782,8
1530000,31.02,798,8
1531000,30.82,802,12
1532000,30.88,817,2
1533000,31,765,6
1534000,31.01,789,11
1535000,30.9,750,8
1536000,30.92,782,5
1537000,31.23,750,2
1538000,31.07,819,7
1539000,30.95,783,6
1540000,31.19,762,17
1541000,31.1,758,10
1542000,31.14,771,7
1543000,31.05,739,13
1544000,31.46,770,8
1545000,31.18,782,8
1546000,31.09,803,9
1547000,31.12,721,9
1548000,31.26,744,7
1549000,31.25,800,9
1550000,31.49,812,9
1551000,31.26,851,6
1552000,31.39,774,7
1553000,31.41,805,14
1554000,31.34,769,5
1555000,31.33,750,10
1556000,31.38,800,6
1557000,31.49,785,9
1558000,31.42,785,8
1559000,31.55,789,8
1560000,31.47,770,9
1561000,31.53,767,10
1562000,31.55,762,9
1563000,31.5,808,6
1564000,31.43,740,8
1565000,31.56,808,8
1566000,31.68,821,12
1567000,31.57,755,9
1568000,31.69,801,2
1569000,31.53,817,17
1570000,31.46,794,10
1571000,31.63,762,13
1572000,31.54,744,10
1573000,31.93,797,5
1574000,31.84,796,14
1575000,31.76,779,7
1576000,31.86,807,8
1577000,32.03,771,3
1578000,31.77,833,7
1579000,31.72,771,5
1580000,31.9,809,11
1581000,31.76,815,9
1582000,31.93,812,10
1583000,32.05,852,3
1584000,31.98,819,9
1585000,32.03,825,12
1586000,32.16,824,5
1587000,32.1,823,8
1588000,32.07,781,4
1589000,32.02,795,9
1590000,32.14,839,12
1591000,32.08,753,8
1592000,32.03,767,6
1593000,32.19,801,13
1594000,32.21,810,5
1595000,32.19,822,12
1596000,32,807,13
1597000,32.36,819,10
1598000,32.3,809,11
1599000,32.35,813,6
1600000,32.39,848,13
1601000,32.41,791,15
1602000,32.42,807,8
1603000,32.33,766,13
1604000,32.43,786,8
1605000,32.34,738,15
1606000,32.39,808,11
1607000,32.55,831,10
1608000,32.3,812,12
1609000,32.49,761,9
1610000,32.49,854,9
1611000,32.39,801,9
1612000,32.53,816,8
1613000,32.58,791,15
1614000,32.57,807,6
1615000,32.73,853,8
1616000,32.68,862,3
1617000,32.53,826,8
1618000,32.8,863,12
1619000,32.65,790,8
1620000,32.65,809,13
1621000,32.82,804,8
1622000,32.85,840,11
1623000,32.86,804,8
1624000,32.7,808,13
1625000,33.02,793,7
1626000,33.07,847,12
1627000,32.9,825,14
1628000,32.89,856,4
1629000,32.92,835,13
1630000,32.98,776,7
1631000,32.81,804,12
1632000,32.95,816,9
1633000,32.95,809,12
1634000,32.96,866,6
1635000,33.2,862,11
1636000,33.14,801,6
1637000,33.17,814,12
1638000,33.04,822,10
1639000,33.2,808,10
1640000,33.19,813,5
1641000,32.99,852,9
1642000,32.93,880,4
1643000,33.35,865,6
1644000,33.38,854,9
1645000,33.29,886,13
1646000,33.29,815,6
1647000,33.34,827,12
1648000,33.19,836,4
1649000,33.36,819,10
1650000,33.58,868,10
1651000,33.34,846,7
1652000,33.32,779,7
1653000,33.58,844,7
1654000,33.44,848,11
1655000,33.38,843,7
1656000,33.45,871,6
1657000,33.56,850,5
1658000,33.42,851,6
1659000,33.46,802,8
1660000,33.53,808,10
1661000,33.56,861,7
1662000,33.57,792,10
1663000,33.47,855,12
1664000,33.6,800,10
1665000,33.71,840,8
1666000,33.61,800,15
1667000,33.57,822,5
1668000,33.67,843,9
1669000,33.76,808,13
1670000,33.76,835,9
1671000,33.65,817,10
1672000,33.72,850,8
1673000,33.82,844,10
1674000,33.81,854,10
1675000,33.9,828,11
1676000,33.98,863,10
1677000,34.01,851,6
1678000,33.98,844,9
1679000,34.01,847,8
1680000,33.83,843,14
1681000,33.97,805,6
1682000,34.1,863,7
1683000,34.06,830,5
1684000,34.2,870,10
1685000,33.99,840,10
1686000,34.16,861,10
1687000,34.04,897,5
1688000,34.15,888,14
1689000,34.18,857,11
1690000,34.25,888,5
1691000,34.17,855,12
1692000,34.11,889,8
1693000,33.97,824,9
1694000,34.05,910,6
1695000,34.07,832,8
1696000,34.18,875,14
1697000,34.31,883,4
1698000,34.43,884,9
1699000,34.31,849,6
1700000,34.33,945,9
1701000,34.49,840,7
1702000,34.49,858,8
1703000,34.32,865,3
1704000,34.49,865,13
1705000,34.41,897,9
1706000,34.38,844,6
1707000,34.3,859,9
1708000,34.4,873,12
1709000,34.44,830,6
1710000,34.61,886,9
1711000,34.69,844,11
1712000,34.56,846,13
1713000,34.53,885,11
1714000,34.61,841,7
1715000,34.78,884,7
1716000,34.47,850,9
1717000,34.64,863,9
1718000,34.66,882,7
1719000,34.66,858,14
1720000,34.77,844,4
1721000,34.48,855,5
1722000,34.93,837,15
1723000,34.89,856,8
1724000,34.84,889,7
1725000,34.79,855,10
1726000,34.8,858,9
1727000,34.9,868,8
1728000,35.08,884,8
1729000,34.93,889,11
1730000,34.92,881,6
1731000,34.93,887,7
1732000,34.71,873,12
1733000,34.82,846,10
1734000,35.04,869,9
1735000,35.02,866,7
1736000,35.14,892,8
1737000,35.1,882,6
1738000,35.01,874,9
1739000,35.02,842,9
1740000,34.92,859,13
1741000,35.15,915,7
1742000,35.27,863,10
1743000,35.23,901,17
1744000,35.13,884,8
1745000,35.19,887,6
1746000,35.32,869,8
1747000,35.46,876,7
1748000,35.28,950,11
1749000,35.43,884,7
1750000,35.24,894,8
1751000,35.32,898,9
1752000,35.29,845,7
1753000,35.39,868,8
1754000,35.37,886,14
1755000,35.37,912,7
1756000,35.27,917,8
1757000,35.44,878,10
1758000,35.53,878,8
1759000,35.49,861,6
1760000,35.55,915,8
1761000,35.63,944,14
1762000,35.66,886,9
1763000,35.51,889,5
1764000,35.62,886,11
1765000,35.63,935,14
1766000,35.69,911,13
1767000,35.74,846,12
1768000,35.66,881,10
1769000,35.81,873,9
1770000,35.66,886,8
1771000,35.66,894,13
1772000,35.67,965,11
1773000,35.81,912,7
1774000,35.73,913,9
1775000,35.83,901,10
1776000,36,920,10
1777000,35.97,868,4
1778000,36.02,910,11
1779000,35.96,893,7
1780000,35.9,868,15
1781000,35.9,868,8
1782000,36.1,929,8
1783000,36.05,887,13
1784000,36.01,975,13
1785000,35.98,867,7
1786000,36.17,898,9
1787000,36.28,927,11
1788000,36.16,873,11
1789000,36.26,927,9
1790000,36.18,926,8
1791000,36.17,898,11
1792000,36.16,913,5
1793000,36.21,880,10
1794000,36.4,938,11
1795000,36.2,927,8
1796000,36.14,926,10
1797000,36.21,893,8
1798000,36.55,880,5
1799000,36.24,907,11
1800000,36.36,914,9
1801000,36.42,929,5
1802000,36.43,913,8
1803000,36.4,879,8
1804000,36.36,880,9
1805000,36.62,938,7
1806000,36.37,914,10
1807000,36.47,890,10
1808000,36.41,903,10
1809000,36.52,939,12
1810000,36.49,870,7
1811000,36.55,915,8
1812000,36.36,956,2
1813000,36.61,955,9
1814000,36.65,936,8
1815000,36.61,927,15
1816000,36.49,915,7
1817000,36.72,947,9
1818000,36.75,919,10
1819000,36.7,924,8
1820000,36.88,859,12
1821000,36.86,924,8
1822000,36.94,872,17
1823000,36.78,973,6
1824000,36.95,902,12
1825000,36.78,873,7
1826000,36.82,912,11
1827000,37.08,917,14
1828000,36.79,870,9
1829000,36.94,939,4
1830000,36.91,885,7
1831000,37.01,916,8
1832000,37.05,949,8
1833000,37.03,923,10
1834000,37.1,915,15
1835000,36.99,939,12
1836000,36.8,939,16
1837000,37.21,982,8
1838000,37.21,916,8
1839000,37.04,906,3
1840000,37.24,940,10
1841000,37.09,984,8
1842000,37.18,903,13
1843000,37.11,946,12
1844000,37.11,1004,11
1845000,37.54,915,10
1846000,37.26,930,9
1847000,37.34,964,5
1848000,37.21,953,8
1849000,37.34,913,11
1850000,37.33,902,9
1851000,37.44,933,12
1852000,37.22,1004,8
1853000,37.46,932,6
1854000,37.45,907,12
1855000,37.65,923,10
1856000,37.28,930,9
1857000,37.28,877,12
1858000,37.65,968,7
1859000,37.56,915,10
1860000,37.64,894,8
1861000,37.44,949,14
1862000,37.69,934,7
1863000,37.68,935,11
1864000,37.67,989,8
1865000,37.65,988,9
1866000,37.55,936,6
1867000,37.64,1006,7
1868000,37.92,957,10
1869000,37.55,981,11
1870000,37.61,915,8
1871000,37.72,956,12
1872000,37.81,961,7
1873000,37.89,887,10
1874000,37.83,957,11
1875000,37.92,947,10
1876000,37.82,919,8
1877000,37.86,936,9
1878000,37.75,886,14
1879000,37.8,936,7
1880000,38.01,947,9
1881000,37.91,945,11
1882000,38.07,953,7
1883000,38.08,976,7
1884000,38.05,987,8
1885000,38.09,941,10
1886000,38.18,959,9
1887000,38.05,971,12
1888000,38.13,930,9
1889000,38.32,943,10
1890000,38.3,939,10
1891000,38.08,997,9
1892000,38.15,996,10
1893000,38.08,951,12
1894000,38.22,973,10
1895000,38.3,965,11
1896000,38.3,919,8
1897000,38.13,976,11
1898000,38.18,958,8
1899000,38.26,975,6
1900000,38.49,968,11
1901000,38.54,976,11
1902000,38.23,942,12
1903000,38.41,948,9
1904000,38.42,960,8
1905000,38.37,987,4
1906000,38.47,995,11
1907000,38.57,924,12
1908000,38.36,985,5
1909000,38.75,997,9
1910000,38.37,1004,8
1911000,38.65,957,10
1912000,38.45,965,12
1913000,38.63,914,9
1914000,38.66,937,15
1915000,38.63,938,9
1916000,38.6,980,10
1917000,38.76,1003,9
1918000,38.76,975,16
1919000,38.75,992,6
1920000,38.84,983,8
1921000,38.84,1003,12
1922000,38.81,932,10
1923000,38.84,979,10
1924000,39.06,1003,8
1925000,38.61,926,9
1926000,38.91,946,12
1927000,38.97,965,11
1928000,39.19,1019,11
1929000,39.05,1005,11
1930000,38.95,1008,8
1931000,38.97,981,7
1932000,38.9,933,11
1933000,39.09,958,7
1934000,39.03,1012,6
1935000,39.12,996,7
1936000,38.95,987,7
1937000,39,991,12
1938000,39.24,943,8
1939000,39.1,965,10
1940000,39.04,968,7
1941000,39.21,939,9
1942000,39.39,927,10
1943000,39.23,1019,9
1944000,39.15,979,5
1945000,39.45,990,10
1946000,39.42,1000,9
1947000,39.43,995,11
1948000,39.46,995,12
1949000,39.36,1003,10
1950000,39.33,1015,13
1951000,39.4,1014,13
1952000,39.42,994,15
1953000,39.54,980,11
1954000,39.57,977,13
1955000,39.39,1026,9
1956000,39.43,1003,13
1957000,39.57,964,12
1958000,39.52,1015,12
1959000,39.47,960,12
1960000,39.44,939,7
1961000,39.73,986,16
1962000,39.56,969,18
1963000,39.41,988,10
1964000,39.72,1019,15
1965000,39.77,975,7
1966000,39.91,1025,9
1967000,39.61,1018,11
1968000,39.92,995,9
1969000,39.94,1028,10
1970000,39.79,1027,7
1971000,39.82,1047,5
1972000,39.65,996,8
1973000,39.82,1012,11
1974000,39.92,1008,13
1975000,39.83,1042,6
1976000,39.9,953,7
1977000,39.87,963,15
1978000,40,1003,10
1979000,39.79,998,17
1980000,40.02,1050,12
1981000,40.29,972,11
1982000,39.92,1023,5
1983000,40.11,1029,12
1984000,40.06,1073,10
1985000,40.17,1023,11
1986000,40.23,983,14
1987000,40.14,995,9
1988000,40.22,960,8
1989000,40.18,1000,11
1990000,40.3,993,10
1991000,40.43,1027,5
1992000,40.27,1002,11
1993000,40.35,1023,9
1994000,40.33,941,10
1995000,40.23,1026,11
1996000,40.26,996,15
1997000,40.26,999,11
1998000,40.34,975,16
1999000,40.31,1031,14
